,,,,,,,,,,,,,,,,,
id,"Bulding or
Factory",Division,Section,Area,PC Name,"PC Type
PC,
NB,
WS,
Other","Maker 
& Model","Serial Number
CPU","User 
owner",OS Use,License/Free,Window License ,OS License ,"MS 
Office ",Version,"Legally 
purchase
Yes,
No,
Free","Refer Document
If Yes,
Cert,
P/O,
REQ"
927,Spindle,Spindle Assembly,QC,QC LAB,NB.-050,NB,-,-,QC,Win7,Free,Q2MJC-CGX3K-R978T-BJXTV-CFHQ4,WinVistra,Excel,2007,No,
928,Spindle,Spindle Assembly,QC,QC LAB,BAR.-569,PC,-,-,QC,Win10,Yes,2TXN9-F73PK-448GK-B4WHP-GQ724,Win10,"Excel,PowerPoint",20010,No,
929,Spindle,Spindle Assembly,Production,W/R,BAR.-018,PC,Dell 760,-,Production,Win7,Free,P2CW6-XRWMG-62929-J398R-GVYJM,WinVistra,Excel,2007,No,
930,Spindle,Spindle Assembly,Production,W/R,BAR.-589,PC,-,-,Production,Win10,Yes,2D3VD-H3NP2-C2TP7-32DWY-JK8XC,Win10,-,-,-,
931,Spindle,Spindle Assembly,Production,W/R,BAR.-813,PC,Lenovo 10AX,-,Production,Win10,Free,,Win8,"Excel,PowerPoint,Word",2007,No,
932,Spindle,Spindle Assembly,Production,W/R,BAR.-002,PC,-,-,Production,Win10,Yes,VN7TJ-9GF9B-BV9TY-GYFVX-M98XF,Win10,-,-,-,
933,Spindle,Spindle Assembly,Production,Shinsiri,BAR.-948,PC,-,-,Production,Win10,Yes,623NG-QM6J8-4TJBV-BCDTK-DYH24,Win10,-,-,-,
934,Spindle,Spindle Assembly,Production,Shinsiri,BAR.-248,PC,-,-,Production,Win10,Yes,,Win10,-,-,-,
935,Spindle,Spindle Assembly,Production,L1 W/R,EWM.-514,PC,-,-,Production,Win7,Yes,Q3QWC-CHRG8-8WHR8-PHCCW-TGXTB,WinXP,-,-,-,
936,Spindle,Spindle Assembly,Production,L2 W/R,HIP.-441,PC,-,-,Production,Win10,Yes,NTTQ9-TVR3J-27KTF-78C7H-7QWXF,Win10,-,-,-,
937,Spindle,Spindle Assembly,Production,L2 W/R,DIM.-467,PC,-,-,Production,Win7,Yes,BRGH6-D7H3D-K4VTJ-7D7QM-FVQC7,Win7,-,-,-,
938,Spindle,Spindle Assembly,Production,L3 W/R,BAL.-115,PC,Dell 760,-,Production,Win7,Free,GXRWK-2GTMJ-JMWWV-J7X9F-26JHX,WinVistra,-,-,-,
939,Spindle,Spindle Assembly,Production,L3 W/R,BAR.-995,PC,-,-,Production,Win7,Yes,9DRTK-74GH8-C9R4W-V82QT-RQQ6Q,Win7,-,-,-,
940,Spindle,Spindle Assembly,Production,L3 W/R,BAR.-007,PC,-,-,Production,Win7,Yes,9GKVT-6M396-V396G-7P4HT-VGXXC,Win7,-,-,-,
941,Spindle,Spindle Assembly,Production,L3 W/R,BAR.-036,PC,-,-,Production,Win7,Yes,J48XH-BJK8W-3YBQR-2G3DX-C3JW7,Win7,,,,
942,Spindle,Spindle Assembly,Production,B1 W/R,BAR.-006,PC,DELL755,-,Production,Win2000,Yes,26KYH-CR94C-23FYQ-H2B4T-39FKT,WinVistra,"Excel,PowerPoint",2007,No,
943,Spindle,Spindle Assembly,Production,B1 W/R,DIM.-278,PC,-,-,Production,Win7,Yes,J874H-XT4XR-3XPQ6-6KD6T-KMHMP,Win7,-,-,-,
944,Spindle,Spindle Assembly,Production,B4 W/R,DIM.-287,PC,-,-,Production,Win7,Yes,LN:48005020_2,Win2000,-,-,-,
945,Spindle,Spindle Assembly,Production,B7 W/R,DIM.-370,PC,-,-,Production,Win2000,Yes,LN:61245660_17,Win2000,-,-,-,
946,Spindle,Spindle Assembly,Production,B10 W/R,DIM.-396,PC,-,-,Production,Win2000,Yes,KPHBK-HYNCC-MW2P9-83KXJ-DGJYQ,Win2000,-,-,-,
947,Spindle,Spindle Assembly,Production,B11 W/R,DIM.-428,PC,-,-,Production,Win7,Yes,LN:48005020_7,Win7,-,-,-,
948,Spindle,Spindle Assembly,Production,B14 W/R,DIM.-687,PC,-,-,Production,Win10,Yes,TWM8N-26DX2-46M36-9Q9TX-T83GR,Win10,-,-,-,
949,Spindle,Spindle Assembly,Production,B14 W/R,BAR.-989,PC,-,-,Production,Win10,Yes,STAFD2F,Win10,"Excel,PowerPoint,Word",2013,No,
950,Spindle,Spindle Assembly,Production,B14 W/R,BAR.-054,PC,HP400G9,-,Production,Win10,Yes,STAFD40,Win10,"Excel,PowerPoint,Word",2013,No,
951,Spindle,Spindle Assembly,Production,B15 W/R,BAR.-057,PC,HP400G9,-,Production,Win10,Yes,STAFD41,Win10,"Excel,PowerPoint,Word",2013,No,
952,Spindle,Spindle Assembly,Production,B15 W/R,BAR.-013,PC,HP600G3,-,Production,Win10,Free,,Win10,-,-,-,
953,Spindle,Spindle Assembly,Production,B15 W/R,DIM.-659,PC,-,-,Production,Win10,Yes,TXRNC-J76M4-QFDK4-2HB73-T6PKF,Win10,-,-,-,
954,Spindle,Spindle Assembly,Production,B16 W/R,DIM.-658,PC,-,-,Production,Win10,Yes,6XN6K-WMBR9-2MKC7-T7PCG-Y98XF,Win10,-,-,-,
955,Spindle,Spindle Assembly,Production,B16 W/R,BAR.-905,PC,HP600G3,-,Production,Win10,Free,,Win10,"Excel,PowerPoint,Word",2013,No,
956,Spindle,Spindle Assembly,Production,B16 W/R,BAR.-908,PC,HP600G3,-,Production,Win10,Free,,Win10,"Excel,PowerPoint,Word",2013,No,
957,Spindle,Spindle Assembly,Production,B16 W/R,BAR.-912,PC,DELL D15U,-,Production,Win10,Yes,STAFD3Q,Win10,-,-,-,
958,Spindle,Spindle Assembly,Production,B17 W/R,BAR.-990,PC,-,-,Production,Win10,Yes,STAFD2G,Win10,"Excel,PowerPoint,Word",2013,No,
959,Spindle,Spindle Assembly,Production,B17 W/R,BAR.-991,PC,Lenovo 10J0,-,Production,Win10,Free,,Win10,"Excel,PowerPoint,Word",2013,No,
960,Spindle,Spindle Assembly,Production,B17 W/R,DIM.-639,PC,-,-,Production,Win10,Yes,6KCYN-MD922-C86YX-YK4QY-TXXTP,Win10,-,-,-,
961,Spindle,Spindle Assembly,Production,B17 W/R,DIM.-684,PC,-,-,Production,Win10,Yes,2FJ26-MNGXT-7GRRV-PRHBK-DYH24,Win10,-,-,-,
962,Spindle,Spindle Assembly,Production,B18 W/R,BAR.-060,PC,HP400G9,-,Production,Win10,Yes,STAFD43,Win10,"Excel,PowerPoint,Word",2013,No,
963,Spindle,Spindle Assembly,Production,B18 W/R,BAR.-767,PC,-,-,Production,Win10,Yes,MGNH3-R2FGH-FDXBM-4RKB2-76DGR,Win10,-,-,-,
964,Spindle,Spindle Assembly,Production,B19 W/R,DIM.-663,PC,-,-,Production,Win10,Yes,KKNTC-79CYQ-9KWG2-DQCQF-HQWXF,Win10,-,-,-,
965,Spindle,Spindle Assembly,Production,B19 W/R,BAR.-765,PC,-,-,Production,Win10,Yes,3FB9N-MHCX8-778T3-QJMQD-9D724,Win10,-,-,-,
966,Spindle,Spindle Assembly,Production,B20 W/R,BAR.-758,PC,-,-,Production,Win10,Yes,H6H6P-Y2NJV-CDR22-C9CKT-8TYP4,Win10,-,-,-,
967,Spindle,Spindle Assembly,Production,B19 W/R,BAR.-764,PC,-,-,Production,Win10,Yes,Q2GNP-DV2MH-JHDFG-2BJGX-T83GR,Win10,-,-,-,
968,Spindle,Spindle Assembly,Production,B19 W/R,BAR.-775,PC,-,-,Production,Win10,Yes,YNXG7-MJP9F-KJYFD-RWM9T-VCFC4,Win10,-,-,-,
969,Spindle,Spindle Assembly,Production,B19 W/R,BAR.-768,PC,-,-,Production,Win10,Yes,ND6FX-WWQJ6-C4TH7-TC64B-F9CKF,Win10,-,-,-,
970,Spindle,Spindle Assembly,Production,B19 W/R,BAR.-769,PC,-,-,Production,Win10,Yes,KJQHD-NF9HP-6XHYJ-Q3K77-9BT6R,Win10,-,-,-,
971,Spindle,Spindle Assembly,Production,B19 W/R,BAR.-885,PC,HP6003G,-,Production,Win10,Free,,Win10,-,-,-,
972,Spindle,Spindle Assembly,Production,B20 W/R,DIM.-689,PC,-,-,Production,Win10,Yes,N24VX-4TCDV-9YTPG-MR3YV-GCQGR,Win10,-,-,-,
973,Spindle,Spindle Assembly,Production,B20 W/R,BAR.-015,PC,HP6003G,-,Production,Win10,Free,,Win10,-,-,-,
974,Spindle,Spindle Assembly,Production,B21 W/R,DIM.-680,PC,-,-,Production,Win10,Yes,6NCRJ-93VQH-MQCRB-HHHKR-DU3GP,Win10,-,-,-,
975,Spindle,Spindle Assembly,Production,B21 W/R,BAR.-122,PC,HP400G9,-,M/M PE,Win10,Yes,STAFM05,Win10,-,-,-,
976,Spindle,Spindle Assembly,Production,C3 W/R,DIM.-753,PC,-,-,Production,Win10,Yes,6TTN7-PYXWT-6BK2B-PY8FV-G6PKF,Win10,-,-,-,
977,Spindle,Spindle Assembly,Production,C4 W/R,DIM.-438,PC,-,-,Production,Win7,Yes,MH8RK-83JR3-9PC4K-3FVJ7-J84JD,Win7,-,-,-,
978,Spindle,Spindle Assembly,Production,C5 W/R,DIM.-654,PC,-,-,Production,Win7,Yes,RVN9G-TD9FX-K8TBK-QYT6C-2DKTR,Win7,-,-,-,
979,Spindle,Spindle Assembly,Production,C6 W/R,DIM.-746,PC,-,-,Production,Win10,Yes,7CJNF-YKK7B-XGMQX-VWGGH-T3BP4,Win10,-,-,-,
980,Spindle,Spindle Assembly,Production,C8 W/R,BAR.-670,PC,Lenovo 10AX,-,Production,Win10,Free,,Win8,-,-,-,
981,Spindle,Spindle Assembly,Production,C9 W/R,DIM.-553,PC,-,-,Production,Win7,Yes,9DKPW-39Y64-W3QK8-6DG3K-8YJV8,Win7,-,-,-,
982,Spindle,Spindle Assembly,Production,C9 W/R,BAR.-907,PC,IBM 8183,KHZL34P,Production,Win7,Free,M3T4M-3WYJD-TPDMT-92BMW-TCJCM,Win7,-,-,-,
983,Spindle,Spindle Assembly,Production,C9 W/R,DIM.-626,PC,-,-,Production,Win7,Yes,N69HX-F8T9D-96D8R-T97FG-3V66R,Win10,-,-,-,
984,Spindle,Spindle Assembly,Production,C10 W/R,DIM.-678,PC,-,-,Production,Win10,Yes,NFG6B-XWCPM-CX9GB-4PB82-GQ724,Win10,-,-,-,
985,Spindle,Spindle Assembly,Production,C11 W/R,DIM.-436,PC,-,-,Production,Win7,Yes,JDCPT-WX7JC-XM6TB-F8QKT-XTBVG,Win2000,-,-,-,
986,Spindle,Spindle Assembly,Production,C12 W/R,BAR.-721,PC,-,-,Production,Win11,Yes,FWXPQ-NDYWQ-V9HKK-PMKH7-46YP4,Win10,-,-,-,
987,Spindle,Spindle Assembly,Production,MRS100,EWM.-774,PC,-,-,Production,Win10,Yes,Q8RVT-ZND6K-QWXPW-R3MMK-M98XC,Win10,-,-,-,
988,Spindle,Spindle Assembly,Production,MRS100,BAR.-944,PC,-,-,Production,Win10,Yes,8FND4-66DHD-QYVFC-X9MT9-KQBP4,Win10,-,-,-,
989,Spindle,Spindle Assembly,Production,D4 W/R,EWM.-508,PC,-,-,Production,Win7,Yes,D8G6Y-JPB9J-288DB-XWWYG-GYV67,Win7,-,-,-,
990,Spindle,Spindle Assembly,Production,D4 W/R,BAL.-184,PC,-,-,Production,Win10,Yes,8RPR6-N6PGT-PDCC2-93X44-8B49F,Win10,-,-,-,
991,Spindle,Spindle Assembly,Production,D4 W/R,DIM.-633,PC,-,-,Production,Win7,Yes,7QCN3-B2RWB-3PGBD-BCR6V-GCQGP,Win10,-,-,-,
992,Spindle,Spindle Assembly,Production,D4 W/R,BAR.-737,PC,-,-,Production,Win7,Yes,HPB8J-R47VQ-9H88W-QV7DX-BQTW2,Win10,-,-,-,
993,Spindle,Spindle Assembly,M/M,Spere M/M W/R,DIM.-392,PC,-,-,M/M,Win7,Yes,LN:60114653_3,WinXP,-,-,-,
994,Spindle,Spindle Assembly,M/M,Spere M/M W/R,DIM.-539,PC,-,-,Production,Win7,Yes,BN2R2-FQTXM-VKTFT-2487D-G8XV3,Win2000,-,-,-,
995,Spindle,Spindle Assembly,M/M,Spere M/M W/R,EWM.-562,PC,-,-,M/M,Win7,Yes,V82WK-W2R28-339QW-B92X9-X2MDY,Win7,-,-,-,
996,Spindle,Spindle Assembly,M/M,Spere M/M W/R,EWM.-634,PC,-,-,M/M PE,Win7,Yes,TYB93-VBNM8-TM6RJ-D3WGX-YDTBQ,WinXP,-,-,-,
997,Spindle,Spindle Assembly,M/M,Spere M/M W/R,DIM.-695,PC,-,-,M/M,Win10,Yes,GM2VP-HKGRP-J67V3-4WHBT-4TGQD,Win10,-,-,-,
998,Spindle,Spindle Assembly,M/M,Spere M/M W/R,DIM.-738,PC,-,-,M/M,Win10,Yes,FBPYT-W6BHJ-7DR7J-G88WK-W2D8V,Win10,-,-,-,
999,Spindle,Spindle Assembly,M/M ,Spere M/M W/R,DIM.-705,PC,-,-,M/M ,Win10,Yes,X7NK8-FGD6X-FC34M-4GTG8-33WXC,Win10,-,-,-,
1000,Spindle,Spindle Assembly,Production,Laser Marking,BAR.-383,PC,-,-,Production,Win10,Yes,XDTPN-RMK9R-Q7VM9-DTB4C-27JXC,Win10,-,-,-,
1001,Spindle,Spindle Assembly,M/M PE,Office MM,BAR.-404,PC,-,-,PE,Win7,Yes,BR9WV-7K8FR-GCQJB-VQ67R-KY743,WinXP,"Excel,PowerPoint,Accress",XP,No,
1002,Spindle,Spindle Assembly,M/M PE,PE Room,NB.-016,NB,Dell D430,-,M/M PE,WinXP,Free,WW84J-H9VV4-B7FBX-PQGCB-G2VBJ,WinXP,-,-,-,
1003,Spindle,Spindle Assembly,M/M PE,PE Room,NB.-011,NB,Dell D430,-,M/M PE,Win7,Free,4HCWH-HQGD2-89BWX-Y292DW-3BHCC,Win7,-,-,-,
1004,Spindle,Spindle Assembly,M/M PE,PE Room,NB.-055,NB,-,-,M/M PE,Win7,Free,72VQB-9RPPF-TDD8R-M6WPM-K247V,Win7,-,-,-,
1005,Spindle,Spindle Assembly,M/M PE,Tooling Room,BAR.-650,PC,-,-,M/M PE,Win7,Yes,P4BN6-PRYVW-WCJ6G-P68XC-RVV82,Win10,-,-,-,
1006,Spindle,Spindle Assembly,M/M PE,Tooling Room,BAR.-867,PC,-,-,M/M PE,Win7,Yes,VTJ83-FCW86-YFP3B-GY7DG-QTH7B,Win7,-,-,-,
1007,Spindle,Spindle Assembly,M/M PE,Tooling Room,BAR.-740,PC,-,-,M/M PE,WinXP,Yes,M7DNF-WXC6M-YXH69-XMK2R-YTDGP,Win10,-,-,-,
1008,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-431,PC,-,-,M/M PE,Win7,Yes,J88CR-7WFQJ-4HVW7-VHT39-R8449,Win7,-,-,-,
1009,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-538,PC,-,-,M/M PE,Win10,Yes,TKN43-4RWFP-V2VX4-BWMBH-8HV24,Win10,-,-,-,
1010,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-898,PC,HP 600 G3,-,M/M PE,Win10,Free,,Win10,"Excel,PowerPoint,Word",2013,No,
1011,Spindle,Spindle Assembly,LPB,1_1,BAR.-391,PC,-,-,Production,Win7,Yes,82WND-RK9H2-CMVHH-MDW62-TMT6R,Win10,-,-,-,
1012,Spindle,Spindle Assembly,LPB,1_1,BAR.-576,PC,-,-,QC,Win10,Yes,TR64F-N2JFJ-W8KQW-J6R9V-WK8XC,Win10,"Excel,PowerPoint,Word",2007,No,
1013,Spindle,Spindle Assembly,LPB,1_1,BAR.-574,PC,-,-,QC,Win10,Yes,6DYNC-Y4KQT-CPBGH-PYPJ4-F6YP2,Win10,"Excel,PowerPoint,Word",2007,No,
1014,Spindle,Spindle Assembly,M/M,M/M C/R,NB.-003,NB,Dell D430,-,MM,WinXP,Free,TPM8T-P9B7F-HMGFM-MFCGJ-C98W4,WinXP,-,-,-,
1015,Spindle,Spindle Assembly,M/M,M/M C/R,NB.-029,NB,Dell E4310,-,MM,WinXP,Free,V4TDX-M7FPR-9YFBD-PM7VY-37B4T,WinXP,-,-,-,
1016,Spindle,Spindle Assembly,M/M,M/M C/R,NB.-038,NB,LENOVO T400,-,MM,WinXP,Free,KB369-MXWJW-6JHYQ-D3TQC-PMHQJ,WinXP,-,-,-,
1017,Spindle,Spindle Assembly,M/M,M/M W/R,NB.-041,NB,Dell D630,-,MM,WinXP,Free,R78G3-7BM3B-2HF8W-H867Y-2Q9JM,WinXP,-,-,-,
1018,Spindle,Spindle Assembly,M/M,M/M W/R,DIM.-720,PC,-,-,M/M PE,Win10,Yes,QF462-BN6PP-FWTFH-KQWXD-T6PTC,Win10,-,-,-,
1019,Spindle,Spindle Assembly,IE,IE C/R,NB.-051,NB,ACER 8372,-,IE,WinXP,Free,LN:48005020_3,Win7,"Excel,PowerPoint",2007,No,
1020,Spindle,Spindle Assembly,IE,IE C/R,NB.-030,NB,Dell 630,77HGR1S,IE,Win7,Free,GMR97-YBMDH-6DMC8-W4C9V-7WKK8,Win7,"Excel,PowerPoint",2007,No,
1021,Spindle,Spindle Assembly,IE,IE C/R,BAR.-201,PC,-,-,IE,Win7,Free,NT32Y-RXG4B-3XVYK-FJVTR-GXXTR,Win10,-,-,-,
1022,Spindle,Spindle Assembly,IE,IE C/R,BAR.-726,PC,-,-,IE,Win10,Yes,HFXV3-N9YX8-G2742-B82DX-2YT6R,Win10,"Excel,PowerPoint,Word",2013,No,
1023,Spindle,Spindle Assembly,IE,IE C/R,BAR.-170,PC,-,-,IE,Win7,Yes,LN:61245660_20,Win2000,-,-,-,
1024,Spindle,Spindle Assembly,IE,Office IE,BAR.-472,PC,-,-,IE,Win10,Yes,6VN7F-6T27K-4FQYC-WX9JD-Y4G6P,Win10,"Excel,PowerPoint,Word",2007,No,
1025,Spindle,Spindle Assembly,IE,Office,BAR.-148,PC,-,-,IE,Win10,Yes,2X8NY-6D468-D8PW8-YFD3B-2PQGP,Win10,-,-,-,
1026,Spindle,Spindle Assembly,QC,ORT & Noise ,DIM.-542,PC,-,-,QC,Win7,Yes,NKQBT-TGKM6-WM8YM-DMHYP-MPWYQ,WinXP,-,-,-,
1027,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-491,PC,-,-,QC,Win7,Yes,LN:60015354_6,Win7,"Excel,Word",-,-,
1028,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-963,PC,HP.a5085 I,CNX7031MT8,QC,WinXP,Yes,D7FR2-F9KXB-MXYP4-PF4K3-VFMTC,WinXP,"Excel,Word",-,-,
1029,Spindle,Spindle Assembly,QC,ORT & Noise ,DIM.-338,PC,-,-,QC,Win2000,Yes,LN:61245660_26,Win2000,-,-,-,
1030,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-970,PC,-,-,QC,WinXP,Yes,MKQ8V-PYFV2-4WWJM-D9C6R-79V2J,WinXP,"Excel,Word",2007,No,
1031,Spindle,Spindle Assembly,QC,ORT & Noise ,EWM.-681,PC,-,-,QC,Win7,Yes,LN:60561485_5,Win7,-,-,-,
1032,Spindle,Spindle Assembly,QC,ORT & Noise ,EWM.-303,PC,-,-,QC,WinXP,Yes,VWRGY-B4XPX-39RCK-28K48-XG7BB,Win2000,-,-,-,
1033,Spindle,Spindle Assembly,QC,ORT & Noise ,EWM.-412,PC,-,-,QC,WinXP,Yes,LN:61245660_12,Win7,-,-,-,
1034,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-011,PC,-,-,QC,Win7,Yes,LN:48005020_5,Win2000,-,-,-,
1035,Spindle,Spindle Assembly,QC,ORT & Noise ,EWM.-501,PC,-,-,QC,Win7,Yes,MVRH7-FMC67-C4K6V-PV6BD-MQQRW,Win7,-,-,-,
1036,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-964,PC,HP Lenovo,7099U2G S5DBHWP,QC,Win7,Yes,VPBCC-XQ8KG-VXR87-TW8W7-CVRVV,Win7,-,-,-,
1037,Spindle,Spindle Assembly,QC,ORT & Noise ,LTO.-101,PC,IBM8215,L3BT248,QC,WinXP,Free,XK83F-KRJGR-F8WV8-GYTTD-RWFKQ,WinXP,-,-,-,
1038,Spindle,Spindle Assembly,QC,ORT & Noise ,LTO.-019,PC,NEXUS.IT78052,V2537335-03,QC,WinXP,Yes,6VKD9-DJCKX-9H47F-BKKT3-GBVCF,WinXP,-,-,-,
1039,Spindle,Spindle Assembly,QC,ORT & Noise ,LTO.-112,PC,-,-,QC,Win7,Yes,87P83-4NGCM-CFM2R-D8P6J-GVGBQ,Win10,-,-,-,
1040,Spindle,Spindle Assembly,QC,ORT & Noise ,LTO.-103,PC,IBM8215,-,QC,Win7,Free,M3WRD-69GBD-2MDKB-9FQDH-MYX36,WinVistra,-,-,-,
1041,Spindle,Spindle Assembly,QC,ORT & Noise ,LTO.-002,PC,DELL.COM,22TFH1X,QC,WinXP,Yes,MJGHY-RXWMP-K8W4P-649WC-V2G4J,WinXP,-,-,-,
1042,Spindle,Spindle Assembly,QC,ORT & Noise ,LTO.-001,PC,DELL.COM,32TFH1X,QC,WinXP,Yes,MGV8D-299TF-W3GK7-29P37-9WHYY,WinXP,-,-,-,
1043,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-429,PC,IBM8215,-,QC,Win7,Free,J2TW8-2VDM6-HRCYW-JD848-YH7BW,Win7,-,-,-,
1044,Spindle,Spindle Assembly,QC,ORT & Noise ,LTO.-014,PC,IBM8215,-,QC,WinXP,Free,VGD9T-VHMMF-T77V3-BK9XB-BDHQQ,WinXP,-,-,-,
1045,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-603,PC,-,-,QC,WinXP,Yes,MTWNY-3K6R7-V84B4-D6YXG-PDG73,WinXP,-,-,-,
1046,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-854,PC,-,-,QC,Win10,Yes,XG4NX-FKFBB-MWH4B-K22H9-4JRC2,Win10,"Excel,PowerPoint,Word",2013,No,
1047,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-753,PC,-,-,QC,Win10,Yes,79T67-N7F6X-K6J6M-C37PB-MY49F,Win10,-,-,-,
1048,Spindle,Spindle Assembly,QC,ORT & Noise ,LTO.-111,PC,-,-,QC,Win7,Yes,8DV44-XNF84-2YQQK-G427B-XBQH3,Win7,-,-,-,
1049,Spindle,Spindle Assembly,QC,ORT & Noise ,EWM.-298,PC,-,-,QC,Win2000,Yes,49KTD-VX34G-XGJMR-XGR46-RPRKY,Win2000,-,-,-,
1050,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-965,PC,-,-,QC,WinXP,Yes,F9JB3-F9WHB-JTDHJ-9G96F-BVMGT,WinXP,-,-,-,
1051,Spindle,Spindle Assembly,QC,ORT & Noise ,LTO.-102,PC,IBM8215,L3CG924,QC,WinXP,Free,MKHVM-HKG8B-QYRWG-7V7YV-78R7T,WinXP,-,-,-,
1052,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-966,PC,-,-,QC,Win2000,Yes,VD48B-76HGG-XT638-DPF8P-6TD63,Win2000,-,-,-,
1053,Spindle,Spindle Assembly,QC,ORT & Noise ,EWM.-367,PC,-,-,QC,WinXP,Yes,V36GJ-7VCCT-QQXBH-86PC2-KHHJ4,Win2000,-,-,-,
1054,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-810,PC,IBM 8216,-,QC,WinXP,Free,GJ6MX-QJ6WX-6XMXT-FJXXT-3YGBT,WinXP,-,-,-,
1055,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-053,PC,IBM8215,-,QC,WinXP,Free,CM2GM-GJGQY-YDQTK-2P7MV-4GBR6,WinXP,-,-,-,
1056,Spindle,Spindle Assembly,QC,ORT & Noise ,LTO.-113,PC,-,-,QC,WinXP,Yes,2WD93-GJMBJ-68H3D-WYH9P-Q4XV4,Win7,-,-,-,
1057,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-401,PC,-,-,QC,Win10,Yes,3HNHV-37W2X-GTRDP-7QD78-29XTP,Win10,"Excel,PowerPoint,Word",2007,No,
1058,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-792,PC,-,-,QC,Win10,Yes,BBYWH-7BBBF-JRFXR-DHXMG-JH4GW,Win10,"Excel,PowerPoint,Word",2007,No,
1059,Spindle,Spindle Assembly,QC,ORT & Noise ,LTO.-110,PC,-,-,QC,Win7,Yes,W6P9T-HP249-C8W2C-9H472-Y4HXM,WinXP,-,-,-,
1060,Spindle,Spindle Assembly,QC,ORT & Noise ,LTO.-115,PC,-,-,QC,WinXP,Yes,PKPTB-C3FXC-QXF96-47V64-983WQ,Win7,-,-,-,
1061,Spindle,Spindle Assembly,QC,ORT & Noise ,BAL.-225,PC,Lenovo 10AX,-,QC,Win10,Free,,Win8,-,-,-,
1062,Spindle,Spindle Assembly,QC,ORT & Noise ,EWM.-743,PC,-,-,QC,Win7,Yes,8TWP3-BNXGV-FK68H-PRFVX-7XH4D,Win7,-,-,-,
1063,Spindle,Spindle Assembly,QC,ORT & Noise ,BAR.-863,PC,-,-,QC,Win10,Yes,NPR6Q-72G3H-62D4B-CQH9F-GXXTP,Win10,"Excel,PowerPoint,Word",2013,No,
1064,Spindle,Lop Buri Assembly, Production,Lop Buri,BAR.-171,PC,-,-,Production,Win10,Yes,KDJVD-RFVBX-VYR4D-D3FQM-HT9TR,Win10,"Excel,PowerPoint,Word",2010,No,
1065,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-471,PC,-,-,M/M PE,Win7,Yes,MWPYF-K36KW-H2G4M-J72VY-GC6TJ,Win7,-,-,-,
1066,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-682,PC,-,-,M/M PE,Win7,Yes,6KYG9-8XVTX-2T9HT-9HBJX-H6GFV,Win7,-,-,-,
1067,Spindle,Spindle Assembly,M/M PE,IT Room,DIM.-196,PC,-,-,M/M PE,Win7,Yes,C6JCM-X8T7P-3773X-F7KPP-F287W,Win7,-,-,-,
1068,Spindle,Spindle Assembly,M/M PE,JAPAN,EWM.-530,PC,-,-,M/M PE,Win7,Yes,TXV6G-YX6G8-HYJQV-V7VT6-742CD,WinXP,-,-,-,
1069,Spindle,Spindle Assembly,M/M PE,JAPAN,DIM.-441,PC,-,-,M/M PE,Win7,Yes,PMKC8-9V8V6-RWJXY-3DRWC-3XYXT,WinXP,-,-,-,
1070,Spindle,Spindle Assembly,M/M PE,JAPAN,HIP.-324,PC,-,-,M/M PE,Win7,Yes,VKRP4-XKCW6-RR3TC-TXKTW-XGY99,Win7,-,-,-,
1071,Spindle,Spindle Assembly,M/M PE,JAPAN,EWM.-410,PC, ,-,M/M PE,Win7,Yes,LN:61245660_4,Win7,-,-,-,
1072,Spindle,Spindle Assembly,M/M PE,JAPAN,VIB.-240,PC,-,-,M/M PE,Win7,Yes,HMM4V-Y4FXT-X7Y3R-FYBTC-887J6,Win7,-,-,-,
1073,Spindle,Spindle Assembly,M/M PE,IT Room,BAL.-042,PC,IBM8215,L3DF118,M/M PE,Win7,Free,K0FQY-Y3R7P-DXXJF-GKKHT-V8PM8,Win7,-,-,-,
1074,Spindle,Spindle Assembly,M/M PE,IT Room,EWM.-610,PC,-,-,M/M PE,Win7,Yes,YBCGB-GFB73-38B42-RPF49-6VTJW,Win7,-,-,-,
1075,Spindle,Spindle Assembly,M/M PE,IT Room,VIB.-212,PC,-,-,M/M PE,Win7,Yes,8W3YK-TVVY8-T88QM-X3TYB-QVYBR,Win7,-,-,-,
1076,Spindle,Spindle Assembly,M/M PE,IT Room,BAR.-219,PC,-,-,M/M PE,Win7,Yes,4GVVN-Q6QRG-JMGVB-TJK3V-HXMP4,Win10,-,-,-,
